Date,X Coordinate,Y Coordinate
04/18/2021 05:35:00 PM,1165931,1938685
04/18/2021 01:30:00 PM,1171647,1908246
04/18/2021 08:30:00 AM,1178046,1905133
04/18/2021 02:29:00 AM,1138542,1929724
04/18/2021 06:00:00 PM,1155555,1894259
04/18/2021 12:50:00 PM,1106955,1941060
04/18/2021 07:55:00 PM,1150175,1896075
04/18/2021 06:39:00 PM,1153112,1904450
04/18/2021 05:00:00 PM,1175169,1862368
04/18/2021 10:45:00 AM,1135461,1924970
04/18/2021 03:06:00 PM,1190762,1858684
04/18/2021 10:36:00 AM,1166588,1853647
04/18/2021 06:30:00 PM,1174175,1834827
04/17/2021 05:17:00 PM,,
04/18/2021 11:00:00 AM,1156490,1889561
04/18/2021 12:15:00 PM,1131257,1938932
04/18/2021 04:00:00 AM,1164484,1873279
04/18/2021 12:00:00 PM,1155244,1932065
04/18/2021 12:00:00 AM,1177784,1822074
04/18/2021 11:30:00 AM,1150870,1895759
04/18/2021 12:35:00 AM,1146959,1916444
04/18/2021 09:15:00 PM,1138614,1923382
04/18/2021 09:40:00 PM,1140119,1900219
04/18/2021 04:10:00 PM,1150258,1904613
04/18/2021 11:50:00 PM,1183937,1846636
04/18/2021 09:00:00 AM,1159725,1847138
04/18/2021 05:00:00 AM,1160058,1915887
04/18/2021 12:00:00 AM,1172156,1919860
04/18/2021 01:40:00 PM,1185216,1841886
04/18/2021 02:30:00 AM,1167101,1930303
04/18/2021 03:10:00 PM,1177977,1890072
04/18/2021 12:00:00 PM,1179826,1826770
04/18/2021 06:00:00 AM,1171100,1849541
04/18/2021 10:00:00 PM,1169922,1856172
04/18/2021 11:30:00 AM,1173986,1913691
04/18/2021 10:39:00 PM,1175050,1880426
04/18/2021 01:33:00 AM,1162717,1913111
04/18/2021 12:25:00 PM,,
04/18/2021 04:00:00 PM,1186519,1855203
04/18/2021 06:40:00 PM,1127360,1934472
04/18/2021 12:49:00 AM,1164866,1889449
04/18/2021 02:04:00 PM,1172884,1833717
04/18/2021 01:30:00 PM,1160661,1905937
04/18/2021 06:00:00 PM,1180325,1870471
04/18/2021 08:57:00 PM,1174912,1855673
04/18/2021 03:57:00 AM,1142270,1917816
04/18/2021 04:10:00 AM,,
04/18/2021 09:10:00 AM,1145011,1910225
04/18/2021 10:00:00 PM,1185453,1857723
04/18/2021 08:00:00 PM,1156211,1859632
04/18/2021 03:10:00 PM,1179100,1881426
04/18/2021 06:25:00 AM,1163314,1862842
04/18/2021 02:00:00 PM,1178567,1857978
04/18/2021 04:44:00 PM,1197860,1839471
04/18/2021 11:00:00 AM,1166282,1856095
04/18/2021 06:00:00 PM,1171468,1860161
04/18/2021 02:00:00 PM,1154244,1893636
04/18/2021 12:32:00 PM,1166817,1860596
04/18/2021 06:15:00 PM,1165712,1852675
04/18/2021 10:00:00 PM,1178563,1867573
04/18/2021 05:30:00 PM,,
04/18/2021 06:30:00 PM,1166744,1929488
04/18/2021 08:30:00 PM,1152251,1893652
04/18/2021 07:50:00 PM,1194939,1850817
04/18/2021 07:53:00 AM,1196246,1844113
04/18/2021 04:45:00 PM,1180043,1861816
04/18/2021 05:00:00 AM,1178050,1870145
04/18/2021 09:50:00 AM,1176889,1851945
04/18/2021 11:30:00 PM,1171920,1917941
04/18/2021 07:00:00 AM,1161485,1909186
04/18/2021 06:00:00 PM,1171272,1867344
04/18/2021 05:00:00 AM,1167805,1890538
04/18/2021 11:50:00 AM,1168161,1859932
04/18/2021 11:17:00 AM,1156825,1942596
04/18/2021 10:08:00 AM,1176272,1904025
04/18/2021 08:00:00 AM,1172102,1826942
04/18/2021 03:00:00 PM,1150286,1889027
04/18/2021 10:20:00 AM,1177806,1879008
04/18/2021 04:00:00 PM,1141962,1932779
04/18/2021 09:45:00 PM,1162366,1831201
04/18/2021 08:00:00 PM,1156780,1878278
04/18/2021 09:35:00 AM,1174333,1829738
04/18/2021 11:56:00 AM,1169085,1856038
04/18/2021 05:05:00 AM,1160058,1915887
04/18/2021 05:45:00 PM,1170627,1885385
04/18/2021 06:30:00 PM,1137716,1899693
04/18/2021 09:20:00 AM,1161426,1851877
04/18/2021 02:50:00 PM,1165916,1894587
04/18/2021 05:10:00 PM,1177923,1901223
04/18/2021 10:50:00 AM,,
04/18/2021 07:23:00 PM,1185606,1857516
04/18/2021 10:49:00 AM,1175207,1908349
04/18/2021 11:14:00 AM,1162073,1844235
04/18/2021 06:02:00 PM,1167515,1826950
04/18/2021 06:20:00 AM,1150610,1892881
04/18/2021 09:00:00 PM,1177562,1889470
04/18/2021 02:08:00 AM,1158782,1943962
04/18/2021 03:55:00 PM,1193143,1860337
04/18/2021 05:00:00 PM,1171976,1853629
04/18/2021 04:00:00 PM,1174391,1908327
04/18/2021 03:45:00 PM,1181554,1860726
04/18/2021 09:15:00 AM,1153090,1935225
04/18/2021 02:45:00 PM,1165406,1911675
04/18/2021 03:40:00 PM,1185705,1833341
04/18/2021 10:30:00 PM,1166058,1852095
04/18/2021 09:00:00 AM,1183671,1817495
04/18/2021 01:30:00 PM,1150258,1904613
04/18/2021 11:00:00 PM,1193902,1852877
04/18/2021 03:09:00 AM,1167811,1860649
04/18/2021 03:00:00 PM,1147894,1910297
04/18/2021 12:00:00 AM,1194803,1843446
04/18/2021 12:30:00 AM,1179972,1864463
04/18/2021 04:00:00 AM,1127428,1923307
04/18/2021 11:30:00 PM,1148758,1863519
04/18/2021 05:25:00 PM,1150074,1864136
04/18/2021 11:00:00 AM,1188614,1872555
04/18/2021 12:00:00 PM,1193859,1854733
04/18/2021 07:00:00 PM,1180658,1851140
04/18/2021 10:20:00 AM,1146774,1899293
04/18/2021 11:05:00 AM,1184913,1838459
04/18/2021 09:00:00 PM,1155978,1863999
04/18/2021 02:24:00 AM,1148765,1853235
04/18/2021 09:10:00 PM,1178562,1867593
04/18/2021 05:00:00 PM,1182389,1873821
04/18/2021 12:21:00 PM,1193779,1857336
04/18/2021 10:30:00 PM,1163097,1949086
04/18/2021 09:30:00 AM,1174825,1858878
04/18/2021 01:13:00 PM,1175245,1855561
04/18/2021 09:00:00 PM,1163586,1944224
04/18/2021 03:30:00 AM,1142691,1914442
04/18/2021 02:17:00 AM,1193493,1856195
04/18/2021 08:00:00 AM,1179906,1866948
04/18/2021 12:30:00 PM,1144138,1910955
04/18/2021 06:00:00 AM,1174505,1860504
04/18/2021 07:30:00 AM,1165506,1908134
04/18/2021 03:40:00 PM,1188648,1848282
04/18/2021 01:55:00 PM,1192271,1851388
04/18/2021 02:40:00 PM,1176520,1895232
04/18/2021 05:00:00 PM,1192877,1857671
04/18/2021 01:59:00 PM,1178754,1860422
04/18/2021 11:35:00 AM,1153934,1892838
04/18/2021 09:30:00 PM,1157773,1851257
04/18/2021 09:50:00 PM,1160076,1864513
04/18/2021 08:00:00 PM,1174732,1912103
04/18/2021 04:50:00 AM,1167826,1848029
04/18/2021 03:46:00 PM,1158617,1908546
04/18/2021 12:20:00 AM,1168684,1890449
04/18/2021 03:00:00 PM,1166366,1877352
04/18/2021 05:05:00 PM,1176352,1900927
04/18/2021 10:30:00 PM,1164769,1921640
04/18/2021 09:30:00 PM,1145879,1870781
04/18/2021 12:10:00 PM,1141048,1905489
04/18/2021 05:00:00 PM,1153439,1886965
04/18/2021 10:00:00 AM,1173383,1857496
04/18/2021 10:00:00 AM,1158621,1907880
04/18/2021 01:55:00 PM,1178181,1871245
04/18/2021 10:00:00 AM,1139506,1899695
04/18/2021 11:13:00 PM,1167609,1844136
04/18/2021 10:28:00 AM,1158231,1894123
04/18/2021 06:20:00 PM,1164619,1826191
04/18/2021 04:30:00 PM,1151307,1893538
04/18/2021 11:54:00 AM,1141799,1897396
04/18/2021 11:47:00 PM,1171962,1854130
04/18/2021 10:00:00 PM,1141560,1904363
04/18/2021 05:00:00 PM,1149187,1926286
04/18/2021 11:45:00 AM,1172257,1897564
04/18/2021 11:31:00 PM,1197658,1847695
04/18/2021 01:00:00 PM,1172526,1882166
04/18/2021 07:30:00 PM,1153060,1890080
04/18/2021 10:00:00 AM,1169289,1919111
04/18/2021 08:30:00 AM,1199769,1816512
04/18/2021 06:00:00 PM,1168085,1862668
04/18/2021 11:00:00 PM,1174357,1863050
04/18/2021 07:50:00 AM,1142797,1900514
04/18/2021 01:30:00 PM,1194235,1852758
04/18/2021 07:30:00 PM,1166700,1922692
04/18/2021 06:00:00 PM,1183247,1818194
04/18/2021 05:00:00 AM,1168151,1940184
04/18/2021 01:28:00 PM,1171019,1836513
04/18/2021 03:00:00 PM,1164758,1943489
04/18/2021 10:00:00 AM,1168519,1904430
04/18/2021 03:50:00 PM,1180277,1861348
04/18/2021 07:25:00 PM,1173461,1897593
04/18/2021 04:55:00 PM,1155006,1895862
04/18/2021 02:10:00 PM,1176127,1904483
04/18/2021 10:00:00 AM,1148526,1895694
04/18/2021 01:32:00 AM,1192241,1852855
04/18/2021 09:00:00 PM,1198072,1846375
04/16/2021 03:30:00 PM,1151733,1912721
04/19/2021 01:00:00 AM,1138058,1923703
04/19/2021 12:00:00 AM,,
04/19/2021 04:00:00 PM,1141074,1916466
04/19/2021 09:20:00 AM,1183316,1851309
04/19/2021 12:01:00 AM,1193075,1861000
04/19/2021 12:00:00 AM,1170822,1883898
04/19/2021 09:12:00 PM,1192353,1847555
04/19/2021 12:15:00 PM,1144511,1896107
04/19/2021 04:00:00 PM,1164298,1950856
04/19/2021 02:39:00 PM,1138181,1926035
04/19/2021 09:50:00 PM,1167135,1873310
04/19/2021 02:29:00 PM,1180053,1845300
04/19/2021 08:43:00 PM,1153405,1890265
04/19/2021 03:00:00 PM,1165664,1924261
04/19/2021 02:30:00 PM,1175765,1823350
04/19/2021 07:00:00 PM,1146909,1910274
04/19/2021 11:35:00 AM,1171189,1858198
04/19/2021 04:01:00 PM,1141888,1904492
04/19/2021 09:00:00 PM,1170222,1869354
04/19/2021 11:39:00 AM,1174947,1854378
04/02/2021 19:00,1156199,1906628
04/19/2021 03:45:00 PM,1165016,1853938
04/19/2021 08:30:00 AM,1170276,1931646
04/19/2021 04:23:00 AM,1176487,1896508
04/19/2021 08:15:00 AM,1167957,1933812
04/19/2021 01:00:00 PM,1162341,1855985
04/19/2021 01:30:00 PM,1177456,1893414
04/19/2021 05:00:00 PM,1152955,1892239
04/19/2021 12:00:00 PM,1165415,1951477
04/19/2021 03:00:00 PM,1184287,1851998
04/19/2021 04:28:00 PM,1176364,1900524
04/19/2021 02:15:00 PM,1137652,1901657
04/19/2021 12:05:00 AM,1169202,1840177
04/19/2021 11:00:00 AM,1161371,1830621
04/19/2021 10:05:00 AM,1167331,1841881
04/19/2021 12:00:00 AM,1143248,1904187
04/19/2021 08:20:00 AM,1157124,1863026
04/19/2021 08:03:00 PM,1170357,1847777
04/19/2021 05:30:00 PM,1160713,1900624
04/19/2021 10:00:00 AM,1184042,1848646
04/19/2021 05:19:00 PM,1145683,1865641
04/19/2021 01:07:00 PM,1143326,1904516
04/19/2021 02:00:00 AM,1174286,1854258
04/19/2021 05:43:00 PM,1179729,1849371
04/19/2021 06:00:00 PM,1144161,1899586
04/19/2021 07:00:00 AM,1154556,1944792
04/19/2021 05:19:00 PM,1153734,1888279
04/19/2021 02:00:00 PM,1155724,1919793
04/19/2021 03:00:00 AM,1154658,1867585
04/19/2021 03:00:00 PM,1168723,1933733
04/19/2021 04:00:00 PM,1184695,1861128
04/19/2021 04:50:00 PM,1162140,1901191
04/19/2021 10:05:00 PM,1142272,1911312
04/19/2021 11:47:00 AM,1176574,1843643
04/19/2021 03:00:00 PM,1177062,1908487
04/19/2021 08:00:00 AM,1175294,1833955
04/19/2021 12:30:00 PM,1181124,1858439
04/19/2021 12:17:00 AM,1198569,1841651
04/19/2021 04:18:00 PM,1182930,1852607
04/19/2021 11:30:00 AM,1175643,1849595
04/19/2021 08:35:00 PM,1158379,1934777
04/19/2021 04:00:00 PM,1183947,1864460
04/19/2021 01:37:00 PM,1139435,1903131
04/19/2021 07:00:00 PM,1173337,1918915
04/19/2021 07:00:00 PM,1169791,1893234
04/19/2021 08:15:00 AM,1190777,1858141
04/19/2021 06:02:00 PM,1164049,1854678
04/19/2021 08:00:00 PM,1134571,1937154
04/19/2021 10:30:00 AM,1154007,1866972
04/19/2021 06:58:00 PM,1174353,1908326
04/19/2021 10:00:00 AM,1178032,1831365
04/19/2021 12:14:00 AM,1155407,1865120
04/19/2021 05:06:00 PM,1196958,1845661
04/19/2021 07:15:00 AM,1168770,1922752
04/19/2021 01:00:00 AM,1183791,1850819
04/19/2021 03:55:00 PM,1158135,1939768
04/19/2021 03:15:00 PM,1139153,1896560
04/19/2021 10:45:00 AM,1152217,1930586
04/19/2021 07:20:00 AM,1138977,1901868
04/19/2021 07:00:00 PM,1168363,1864053
04/19/2021 10:30:00 PM,1149102,1849717
04/19/2021 05:20:00 PM,1170590,1844279
04/19/2021 08:44:00 PM,1164480,1861337
04/19/2021 04:00:00 PM,1177660,1852569
04/19/2021 12:25:00 PM,1167057,1932694
04/19/2021 10:35:00 AM,1167034,1852829
04/19/2021 05:09:00 PM,1166469,1860702
04/19/2021 12:50:00 PM,1145953,1910249
04/19/2021 11:33:00 PM,1148644,1901509
04/19/2021 05:20:00 PM,1174514,1903857
04/19/2021 01:00:00 AM,1179248,1873076
04/19/2021 06:25:00 PM,1174219,1910988
04/19/2021 07:30:00 PM,1154551,1899349
04/19/2021 12:26:00 PM,1140681,1904818
04/19/2021 05:00:00 PM,1164023,1921953
04/19/2021 12:05:00 AM,1100658,1934241
04/19/2021 11:25:00 AM,1153734,1888279
04/19/2021 11:23:00 AM,1144207,1904963
04/19/2021 09:00:00 PM,1161530,1949798
04/19/2021 11:02:00 PM,1153452,1910766
04/19/2021 10:37:00 PM,1176974,1902140
04/19/2021 01:00:00 AM,1185116,1857942
04/19/2021 07:00:00 PM,1149796,1916337
04/19/2021 11:00:00 AM,1147554,1905408
04/19/2021 12:04:00 PM,1136561,1923338
04/19/2021 06:20:00 PM,1160392,1900695
04/19/2021 01:00:00 AM,1179394,1885524
04/19/2021 12:23:00 AM,1167921,1893776
04/19/2021 08:25:00 AM,1156960,1896231
04/19/2021 07:40:00 AM,1156335,1937347
04/19/2021 01:28:00 PM,1153685,1934362
04/19/2021 07:30:00 AM,1168368,1894203
04/19/2021 09:00:00 AM,1142763,1898199
04/19/2021 12:28:00 PM,1167958,1933798
04/19/2021 02:30:00 PM,1158074,1934663
04/19/2021 12:41:00 AM,1144183,1899224
04/19/2021 01:00:00 PM,1184695,1861128
04/19/2021 10:00:00 AM,1149829,1860920
04/19/2021 05:45:00 PM,1152216,1895128
04/19/2021 09:00:00 AM,1154191,1898877
04/19/2021 09:00:00 PM,1154719,1900497
04/19/2021 10:35:00 AM,1167543,1941332
04/19/2021 06:30:00 PM,1161918,1916702
04/19/2021 04:30:00 AM,1172836,1858806
04/19/2021 07:00:00 AM,1161829,1862607
04/19/2021 01:17:00 PM,1148799,1910608
04/19/2021 09:00:00 AM,1151268,1861209
04/19/2021 03:08:00 PM,1154172,1878531
04/19/2021 01:00:00 PM,1187344,1859206
04/19/2021 10:17:00 PM,1132251,1923240
04/19/2021 07:14:00 AM,1178583,1826736
04/19/2021 08:14:00 PM,1140561,1903792
04/19/2021 11:00:00 AM,1166642,1906779
04/19/2021 10:30:00 AM,1139733,1862217
04/19/2021 06:42:00 PM,1136712,1901595
04/19/2021 06:35:00 PM,1172577,1857629
04/19/2021 02:00:00 PM,1177030,1875080
04/19/2021 09:12:00 PM,1164814,1909135
04/19/2021 05:00:00 PM,1150849,1860104
04/19/2021 10:00:00 AM,1149044,1900317
04/19/2021 12:00:00 AM,1176528,1861353
04/19/2021 05:00:00 PM,1178853,1835179
04/19/2021 04:00:00 AM,1101811,1934419
04/19/2021 12:05:00 PM,1180461,1882209
04/19/2021 07:38:00 PM,1175947,1833971
04/19/2021 12:29:00 PM,1177339,1906234
04/19/2021 05:00:00 PM,1149268,1850427
04/19/2021 03:21:00 PM,1192452,1844096
04/19/2021 06:30:00 PM,1177399,1896583
04/19/2021 12:12:00 PM,1141784,1904840
04/19/2021 09:30:00 AM,1159749,1912549
04/19/2021 10:10:00 PM,1169683,1893569
04/19/2021 11:45:00 PM,1142729,1903853
04/19/2021 05:00:00 PM,1168355,1933247
04/19/2021 02:00:00 PM,1169942,1867504
04/19/2021 12:00:00 AM,1160428,1899398
04/19/2021 06:00:00 PM,1152958,1854201
04/19/2021 06:30:00 PM,1183463,1846146
04/19/2021 10:00:00 AM,1158335,1878579
04/19/2021 09:30:00 PM,1164725,1827474
04/19/2021 12:53:00 AM,1141146,1861603
04/19/2021 09:00:00 PM,1174407,1889754
04/19/2021 05:57:00 PM,1161630,1919455
04/19/2021 05:33:00 PM,1166578,1869406
04/19/2021 09:36:00 AM,1166358,1853293
04/19/2021 01:06:00 PM,1179821,1833742
04/19/2021 06:45:00 AM,1171834,1903901
04/19/2021 07:00:00 PM,1172560,1915079
04/19/2021 05:10:00 PM,1154090,1857304
04/19/2021 11:00:00 AM,1161130,1942827
04/19/2021 09:30:00 AM,1163401,1941667
04/19/2021 01:00:00 AM,1179288,1824096
04/19/2021 03:45:00 PM,1181396,1873815
04/19/2021 01:30:00 PM,1173092,1919038
04/19/2021 07:00:00 PM,1164999,1831407
04/19/2021 12:30:00 AM,1174558,1833053
04/19/2021 08:30:00 AM,1139329,1920737
04/19/2021 02:00:00 PM,1151666,1907748
04/19/2021 06:20:00 PM,1132115,1915232
04/19/2021 03:46:00 PM,1138406,1909030
04/19/2021 05:00:00 PM,1173383,1909988
04/19/2021 03:08:00 AM,1183557,1854495
04/19/2021 02:10:00 PM,1172577,1857629
04/19/2021 11:00:00 PM,1137312,1902246
04/19/2021 05:30:00 AM,1175052,1839591
04/19/2021 09:00:00 PM,1183217,1862763
04/19/2021 02:30:00 PM,1190784,1857880
04/19/2021 02:03:00 AM,1148714,1931595
04/19/2021 10:00:00 AM,1161128,1862586
04/19/2021 07:48:00 PM,1141475,1907632
04/19/2021 04:36:00 PM,1176197,1857578
04/19/2021 08:50:00 AM,1157257,1917513
04/19/2021 01:00:00 PM,1137215,1930670
04/19/2021 01:30:00 PM,1188043,1859351
04/19/2021 08:07:00 PM,1166321,1866703
04/19/2021 12:17:00 PM,1160439,1868618
04/19/2021 04:32:00 AM,1166276,1839040
04/19/2021 09:30:00 AM,1162267,1858496
04/19/2021 06:50:00 AM,1167219,1858141
04/19/2021 02:30:00 PM,1177749,1865053
04/19/2021 11:33:00 PM,1151470,1921898
04/19/2021 03:13:00 PM,1166114,1850009
04/19/2021 11:05:00 AM,1172329,1907062
04/19/2021 08:00:00 AM,1182289,1829292
04/19/2021 02:00:00 PM,1146392,1913167
04/19/2021 04:00:00 AM,1177961,1842208
04/19/2021 11:00:00 AM,1176363,1900552
04/19/2021 12:55:00 PM,1194219,1853501
04/19/2021 08:45:00 AM,1171618,1918624
04/19/2021 04:30:00 PM,1153406,1890205
04/19/2021 08:00:00 PM,1149979,1902686
04/19/2021 10:00:00 AM,1170801,1881646
04/19/2021 03:20:00 PM,1156512,1861109
04/19/2021 07:00:00 PM,1133211,1919727
04/19/2021 10:00:00 PM,1155367,1900182
04/19/2021 04:30:00 PM,1169299,1866781
04/19/2021 11:08:00 PM,1138578,1900413
04/19/2021 09:50:00 AM,1181102,1879915
04/19/2021 06:25:00 PM,1144257,1921117
04/16/2021 12:00:00 AM,1150452,1904395
04/19/2021 05:56:00 PM,1117494,1933905
04/19/2021 12:20:00 AM,1186590,1852526
04/19/2021 12:39:00 PM,1168606,1851047
04/19/2021 09:45:00 AM,1181399,1860454
04/19/2021 11:30:00 PM,1152976,1891496
04/19/2021 08:29:00 PM,1184332,1856661
04/19/2021 05:00:00 AM,1139490,1916084
04/19/2021 02:00:00 AM,1176564,1880313
04/19/2021 08:00:00 PM,1176939,1902570
04/19/2021 08:30:00 PM,1134196,1929651
04/19/2021 01:06:00 PM,1178059,1906381
04/19/2021 05:00:00 PM,1149984,1891583
04/19/2021 10:00:00 PM,1164832,1948740
04/19/2021 12:00:00 AM,1166441,1850160
04/19/2021 01:00:00 AM,1156272,1865334
04/19/2021 02:00:00 PM,1173336,1893976
04/19/2021 11:00:00 PM,1180398,1873719
04/19/2021 03:00:00 PM,1161315,1873298
03/27/2021 05:30:00 PM,1164150,1948718
04/19/2021 04:10:00 PM,1164738,1852034
04/19/2021 08:20:00 AM,1155131,1894531
04/19/2021 11:32:00 AM,1183055,1848441
04/19/2021 08:00:00 PM,1150742,1850537
04/19/2021 12:50:00 PM,1176007,1840275
04/19/2021 12:01:00 AM,1134283,1868544
04/19/2021 12:20:00 PM,1165011,1936791
04/19/2021 08:21:00 AM,1188363,1860651
04/19/2021 07:06:00 PM,1166366,1847669
04/19/2021 12:15:00 PM,1186192,1871460
04/19/2021 09:44:00 PM,1164742,1875931
04/19/2021 04:15:00 AM,1175312,1857209
04/17/2021 12:00:00 PM,1164358,1923628
04/19/2021 12:00:00 PM,,
04/19/2021 08:18:00 PM,1131423,1915221
04/20/2021 09:30:00 AM,1176845,1823012
02/01/2021 00:00,1126702,1934386
04/20/2021 08:32:00 PM,1175696,1895352
04/20/2021 08:20:00 AM,1150433,1887519
04/20/2021 03:30:00 AM,1159073,1930434
04/15/2021 12:00:00 PM,1169560,1934438
04/20/2021 10:35:00 PM,1175155,1824468
04/18/2021 03:45:00 AM,1158903,1858599
04/20/2021 11:57:00 PM,1165054,1852625
03/26/2021 12:00:00 AM,1173902,1832970
04/16/2021 02:00:00 PM,1140945,1918447
04/20/2021 11:00:00 AM,1167457,1931552
04/20/2021 11:30:00 PM,1159381,1928152
04/20/2021 10:06:00 AM,1171702,1840136
04/20/2021 10:54:00 PM,1164415,1949361
04/20/2021 11:00:00 AM,1156483,1921280
04/20/2021 03:20:00 PM,1142940,1867661
04/20/2021 01:31:00 PM,1176352,1900927
04/17/2021 09:00:00 AM,1195245,1843805
04/15/2021 02:00:00 PM,1157437,1875133
04/20/2021 12:00:00 AM,1155709,1893290
04/20/2021 12:39:00 AM,1143668,1897891
04/20/2021 07:40:00 AM,1154737,1910221
04/19/2021 12:00:00 PM,1153608,1914422
04/04/2021 13:41,1151557,1873863
02/26/2021 12:01:00 AM,1178267,1878259
02/10/2021 10:00,1164836,1848086
04/20/2021 06:16:00 PM,1177150,1898564
04/20/2021 07:15:00 PM,1176352,1900927
04/20/2021 08:30:00 PM,1155625,1856383
04/20/2021 08:50:00 AM,1174182,1905819
04/20/2021 04:00:00 AM,1164087,1939861
04/20/2021 08:30:00 PM,1157983,1937445
04/20/2021 06:00:00 PM,1168772,1931854
03/30/2021 03:00:00 PM,1153310,1910424
04/20/2021 06:56:00 AM,1155558,1896200
04/20/2021 02:38:00 AM,1173161,1825111
03/17/2021 12:00:00 PM,1154711,1829635
04/20/2021 08:40:00 PM,1138136,1900497
04/20/2021 09:00:00 AM,1185915,1840733
04/10/2021 01:46,1186176,1848764
04/20/2021 04:15:00 PM,1172407,1897916
04/20/2021 09:00:00 PM,1180028,1862378
04/14/2021 09:00:00 AM,1196621,1853798
04/20/2021 02:56:00 PM,1156198,1895011
04/08/2021 00:01,1156246,1849048
04/20/2021 03:09:00 PM,1168355,1933247
04/20/2021 09:00:00 AM,1169078,1850718
04/20/2021 09:30:00 PM,1184238,1836191
04/20/2021 03:07:00 AM,1149079,1849676
04/20/2021 11:00:00 AM,1149638,1916009
04/20/2021 11:00:00 PM,1153734,1888279
04/20/2021 09:00:00 AM,1165943,1882865
04/20/2021 10:00:00 AM,1176436,1898416
04/20/2021 10:30:00 PM,1151988,1901284
04/20/2021 03:50:00 PM,1148617,1892784
04/12/2021 07:00,1168408,1885693
04/20/2021 06:30:00 PM,1188089,1856435
04/16/2021 12:00:00 PM,1194879,1853552
04/20/2021 03:00:00 PM,1150772,1931640
04/20/2021 04:28:00 PM,1145606,1931067
03/04/2021 07:00,1161831,1927444
04/20/2021 11:44:00 PM,1175044,1862506
04/20/2021 01:18:00 PM,1188079,1856816
04/20/2021 10:35:00 PM,1137943,1903720
04/20/2021 10:00:00 AM,1161359,1943148
03/17/2021 12:00:00 AM,1164290,1948326
04/20/2021 06:59:00 AM,1175550,1868337
04/20/2021 01:47:00 PM,1159802,1932681
04/09/2021 10:00,1150924,1896092
04/20/2021 12:00:00 PM,1168404,1838549
04/20/2021 06:36:00 AM,1189234,1857921
04/16/2021 04:30:00 AM,1150898,1918646
04/20/2021 10:25:00 PM,1135921,1930972
04/20/2021 01:50:00 PM,1136232,1928334
04/06/2021 10:00,1157609,1896908
03/01/2021 00:00,1167955,1843505
04/20/2021 01:00:00 PM,1168802,1929837
04/20/2021 01:00:00 PM,1194878,1857803
04/20/2021 12:00:00 AM,1152335,1926677
04/20/2021 07:00:00 PM,1154251,1873751
04/18/2021 07:12:00 PM,1154890,1905284
04/18/2021 12:01:00 AM,1167829,1938251
04/20/2021 08:50:00 PM,1178450,1871751
04/20/2021 09:00:00 PM,1175110,1909464
04/20/2021 02:45:00 PM,1152930,1926384
04/15/2021 02:00:00 AM,1176154,1820690
04/18/2021 01:36:00 PM,1142708,1913809
04/09/2021 00:00,1139943,1926076
04/20/2021 11:54:00 AM,1199950,1849069
04/20/2021 09:42:00 PM,1168164,1851699
04/20/2021 12:05:00 PM,1172924,1894302
04/20/2021 06:50:00 PM,1171818,1918166
04/20/2021 01:30:00 PM,1167527,1919009
04/20/2021 06:00:00 PM,1189944,1857944
04/20/2021 04:54:00 AM,1177923,1874798
04/20/2021 08:15:00 AM,1174001,1905669
04/14/2021 08:00:00 AM,1176731,1886507
04/20/2021 04:40:00 PM,1169944,1927782
04/11/2021 15:30,1162899,1933853
04/20/2021 12:30:00 PM,1191073,1852990
04/20/2021 08:00:00 AM,1149033,1886730
04/20/2021 02:00:00 PM,1176755,1885570
01/24/2021 09:00:00 AM,1142097,1937473
04/20/2021 01:00:00 PM,1193860,1835612
04/20/2021 12:19:00 AM,1190743,1859341
04/20/2021 04:28:00 PM,1144090,1912429
04/20/2021 08:00:00 PM,1172392,1874714
04/20/2021 10:40:00 AM,1173139,1825780
04/20/2021 05:00:00 AM,1176534,1894759
04/18/2021 09:00:00 AM,1164428,1943459
04/20/2021 08:43:00 PM,1194640,1856390
04/20/2021 12:00:00 PM,1176409,1826476
04/20/2021 10:25:00 AM,1177127,1871612
04/11/2021 11:40,1161937,1948383
04/20/2021 09:00:00 AM,1135831,1910190
04/20/2021 06:45:00 PM,1157627,1916140
04/15/2021 10:05:00 AM,1125682,1934592
04/09/2021 15:45,1168933,1836463
04/12/2021 17:00,1143780,1915524
04/20/2021 07:45:00 AM,1176576,1895067
04/20/2021 08:00:00 PM,1151569,1929982
04/19/2021 10:00:00 AM,1167721,1905149
04/20/2021 05:00:00 PM,1173551,1913331
03/15/2021 12:01:00 AM,1196360,1854296
04/10/2021 06:00,1133596,1939029
04/20/2021 12:25:00 AM,1151637,1891534
04/20/2021 06:45:00 PM,1162767,1910909
04/20/2021 08:26:00 AM,1154245,1893589
04/20/2021 01:30:00 PM,1171752,1873986
04/20/2021 09:00:00 AM,1172083,1838355
04/14/2021 05:22:00 PM,1160668,1859481
04/20/2021 04:55:00 PM,1176594,1842998
03/13/2021 12:00:00 AM,1181150,1877291
04/20/2021 11:00:00 AM,1176763,1874092
04/20/2021 03:20:00 PM,1176576,1895067
04/20/2021 09:57:00 PM,1189529,1857594
04/20/2021 09:50:00 PM,1192783,1858130
04/20/2021 11:34:00 AM,1192505,1859986
04/20/2021 07:50:00 PM,1173366,1910545
03/28/2021 08:00:00 PM,1179354,1838524
03/31/2021 09:00:00 AM,1127930,1919455
04/20/2021 01:30:00 PM,1166338,1854024
04/01/2021 12:00,1169098,1887208
04/16/2021 07:45:00 PM,1177201,1841967
