Date,X Coordinate,Y Coordinate
01/16/2021 08:00:00 AM,1136396,1899227
01/16/2021 09:30:00 PM,1159652,1911903
01/16/2021 02:15:00 AM,1158775,1886849
01/16/2021 09:58:00 PM,1170674,1924606
01/16/2021 12:50:00 AM,1191410,1859356
01/16/2021 02:52:00 PM,1171078,1850286
01/16/2021 01:38:00 AM,1171779,1885302
01/16/2021 12:20:00 AM,1143566,1929025
01/03/2021 08:00,1187050,1857875
01/16/2021 09:00:00 PM,1160731,1888579
01/16/2021 11:00:00 AM,1143575,1901484
01/16/2021 03:30:00 PM,1137284,1899257
01/16/2021 01:05:00 PM,1156696,1942344
01/07/2021 12:00,1159381,1859440
01/16/2021 05:45:00 PM,1185111,1870736
01/16/2021 04:30:00 PM,1172475,1836206
01/16/2021 12:00:00 PM,1159585,1943095
01/16/2021 09:45:00 AM,1180402,1873196
01/16/2021 09:00:00 PM,1168805,1929640
01/16/2021 02:50:00 AM,1181614,1852401
01/16/2021 07:10:00 PM,1199185,1847687
01/16/2021 12:00:00 AM,1136462,1863125
01/16/2021 10:30:00 PM,1160201,1859898
01/16/2021 11:00:00 PM,1163122,1862507
01/16/2021 02:26:00 AM,1176734,1837615
01/01/2021 00:00,1172580,1857494
01/16/2021 09:00:00 AM,1195931,1854816
01/16/2021 11:30:00 PM,1147568,1870066
01/16/2021 09:00:00 PM,1178321,1860434
01/16/2021 09:10:00 PM,1169169,1847470
01/03/2021 09:00,1200538,1833625
01/16/2021 01:25:00 PM,1139235,1923397
01/16/2021 03:00:00 PM,1167333,1945336
02/02/2021 20:00,1146710,1932217
01/16/2021 11:53:00 AM,1182658,1850624
01/06/2021 19:00,1145789,1924628
01/16/2021 09:10:00 PM,1153900,1863942
01/16/2021 05:20:00 PM,1133627,1914001
01/16/2021 10:30:00 AM,1161674,1935850
01/16/2021 01:30:00 AM,1161424,1851962
01/16/2021 05:30:00 PM,1173128,1904405
01/14/2021 07:00:00 PM,1106955,1941060
01/12/2021 16:45,1174726,1900671
01/16/2021 05:15:00 AM,1158040,1860071
01/16/2021 09:18:00 PM,1136115,1923329
01/15/2021 09:44:00 AM,1152321,1896125
01/16/2021 06:00:00 PM,1176542,1860879
01/16/2021 11:17:00 AM,1176338,1901346
01/16/2021 11:44:00 AM,1176505,1905079
01/16/2021 09:30:00 PM,1156351,1877492
01/16/2021 11:00:00 AM,1167490,1929566
01/11/2021 13:00,1134208,1933073
01/16/2021 04:01:00 PM,1176151,1885318
01/16/2021 02:54:00 AM,1177548,1872369
01/09/2021 00:00,1159626,1880453
01/16/2021 01:36:00 PM,1140069,1901485
01/14/2021 12:00:00 PM,1154163,1900785
01/16/2021 07:14:00 PM,1142208,1900020
01/16/2021 09:55:00 PM,1147497,1901103
01/15/2021 01:00:00 PM,1149605,1898383
01/16/2021 09:00:00 AM,1176736,1826524
01/14/2021 04:37:00 PM,1158136,1886128
01/16/2021 05:00:00 PM,1199951,1849055
01/16/2021 07:00:00 AM,1150830,1898737
01/16/2021 02:15:00 PM,1165539,1941641
01/16/2021 12:30:00 AM,1136505,1932193
01/08/2021 17:00,1177782,1824507
01/16/2021 08:55:00 AM,1143166,1915509
01/14/2021 09:00:00 AM,1175096,1910205
01/16/2021 11:56:00 PM,1174883,1907592
01/16/2021 12:10:00 AM,1126752,1923871
01/16/2021 03:06:00 PM,1176363,1900546
01/16/2021 10:00:00 AM,1173050,1881704
01/16/2021 05:00:00 AM,1173144,1862203
01/16/2021 02:00:00 AM,1154927,1944278
01/16/2021 12:30:00 AM,1177576,1836668
01/16/2021 11:10:00 PM,1143780,1915524
01/16/2021 05:33:00 AM,1153884,1894590
01/16/2021 06:40:00 PM,1151757,1893200
01/16/2021 12:20:00 AM,1176974,1902140
01/16/2021 12:00:00 PM,1141425,1909707
01/16/2021 11:30:00 PM,1182773,1858454
01/16/2021 07:00:00 PM,1150223,1899725
01/16/2021 02:43:00 AM,1139024,1900522
01/01/2021 18:00,1165387,1907680
01/16/2021 04:35:00 PM,1138547,1918373
01/16/2021 12:38:00 AM,1148293,1888768
01/16/2021 07:30:00 AM,1154478,1918443
01/15/2021 02:00:00 PM,1161642,1832607
01/16/2021 03:14:00 PM,1204544,1816604
01/16/2021 03:48:00 AM,1196579,1851584
01/16/2021 07:50:00 PM,1140330,1919097
01/16/2021 12:19:00 PM,1165119,1905409
01/16/2021 11:00:00 PM,1143932,1905538
01/16/2021 10:00:00 AM,1187016,1860525
01/11/2021 19:30,1136254,1921331
01/16/2021 04:08:00 PM,1193543,1854043
01/16/2021 10:00:00 PM,1164851,1830692
01/08/2021 16:34,1174726,1900671
01/16/2021 11:30:00 PM,1155280,1903476
01/16/2021 02:30:00 AM,1143485,1907351
01/16/2021 09:35:00 PM,1146748,1900125
01/16/2021 04:50:00 PM,1172223,1898889
01/16/2021 12:27:00 PM,1151007,1901648
01/16/2021 09:50:00 PM,1179084,1873264
01/16/2021 04:40:00 PM,1178381,1858340
01/16/2021 03:15:00 AM,1149357,1890630
01/16/2021 12:00:00 PM,1175960,1826672
01/16/2021 06:00:00 PM,1171098,1861531
01/16/2021 05:47:00 PM,1159824,1889315
01/16/2021 09:00:00 AM,1155371,1878892
01/16/2021 08:24:00 PM,1168659,1885859
01/16/2021 10:15:00 AM,1178318,1865263
01/16/2021 10:45:00 PM,1193920,1856783
01/16/2021 11:45:00 AM,1176365,1900502
01/16/2021 02:30:00 AM,1199185,1847674
01/16/2021 11:30:00 AM,1183452,1869620
01/16/2021 07:52:00 PM,1194354,1857791
01/16/2021 09:49:00 PM,1147373,1913752
01/16/2021 08:45:00 PM,1166058,1852095
01/16/2021 03:40:00 PM,1158632,1907217
01/16/2021 11:04:00 PM,1181409,1852085
01/16/2021 09:59:00 AM,1180793,1858496
01/16/2021 11:00:00 AM,1178348,1892312
01/16/2021 04:00:00 PM,1141254,1907825
01/16/2021 01:39:00 AM,1150769,1900143
01/16/2021 04:05:00 PM,1178222,1903964
01/16/2021 10:50:00 PM,1177883,1876224
01/16/2021 03:56:00 AM,1136555,1894471
01/16/2021 05:50:00 AM,1162053,1927029
01/16/2021 01:17:00 AM,1168125,1898773
01/16/2021 06:00:00 PM,1140884,1898815
01/16/2021 01:00:00 AM,1186062,1840240
01/16/2021 01:30:00 AM,1193801,1843542
01/16/2021 05:54:00 AM,1172146,1890948
01/16/2021 10:53:00 PM,1190794,1844005
01/15/2021 01:00:00 AM,1169511,1853063
01/16/2021 10:00:00 PM,1162708,1913373
01/16/2021 01:30:00 PM,1154282,1892318
01/16/2021 02:10:00 PM,1157015,1925994
01/16/2021 08:15:00 PM,1175014,1876010
01/16/2021 10:00:00 PM,1178197,1906091
01/16/2021 01:15:00 AM,1156112,1874961
01/16/2021 03:15:00 PM,1171463,1920708
01/16/2021 09:00:00 AM,1195904,1852114
01/16/2021 05:00:00 PM,1174961,1853844
01/16/2021 05:37:00 PM,,
01/16/2021 09:00:00 AM,1158628,1856450
01/15/2021 10:00:00 PM,1151568,1930023
01/16/2021 03:00:00 AM,1174760,1899506
01/15/2021 04:30:00 PM,1135210,1948561
01/15/2021 10:55:00 AM,1155051,1915788
01/16/2021 12:15:00 PM,1176338,1901346
01/16/2021 04:00:00 PM,1156965,1831957
01/16/2021 11:00:00 AM,1162984,1899088
01/15/2021 12:00:00 AM,1168899,1845363
01/16/2021 11:13:00 AM,1143688,1924913
01/16/2021 01:44:00 AM,1171397,1887419
01/16/2021 04:15:00 PM,1162692,1905336
01/16/2021 03:00:00 PM,1163687,1933581
01/16/2021 08:10:00 AM,1141672,1910146
01/16/2021 06:30:00 AM,1135440,1863748
01/12/2021 15:00,1166972,1829239
01/16/2021 01:20:00 PM,1177319,1830356
01/16/2021 08:00:00 PM,1176273,1903985
01/16/2021 03:30:00 PM,1167360,1945786
01/16/2021 12:00:00 PM,1152968,1912067
01/16/2021 11:58:00 PM,1162821,1929239
01/10/2021 14:00,1166793,1849423
01/16/2021 08:25:00 PM,1149484,1905044
01/14/2021 04:30:00 PM,1175096,1910205
01/16/2021 12:00:00 AM,1132721,1925901
01/15/2021 06:40:00 PM,1176700,1838906
02/02/2021 20:00,1172695,1840290
02/02/2021 09:00,1169370,1903387
02/02/2021 06:00,1168772,1929250
01/14/2021 09:00:00 AM,1124406,1948862
02/02/2021 00:36,1183095,1847028
01/17/2021 12:00:00 PM,1159008,1889969
01/17/2021 07:30:00 PM,1190596,1852021
01/17/2021 07:00:00 AM,1177476,1905109
01/02/2021 12:00,1147335,1924509
02/02/2021 12:30,1178004,1904248
01/19/2021 08:00:00 AM,1160445,1948435
01/17/2021 05:33:00 PM,1138618,1916230
01/17/2021 01:00:00 PM,1159959,1945556
01/17/2021 10:59:00 AM,1188865,1860899
01/17/2021 10:30:00 PM,1139745,1931741
01/17/2021 11:50:00 PM,1138569,1903631
01/17/2021 01:45:00 AM,1155903,1894327
01/17/2021 11:15:00 AM,1172868,1825938
01/17/2021 12:00:00 AM,1107552,1930183
01/17/2021 03:00:00 PM,1162901,1918174
01/17/2021 06:35:00 PM,1133083,1922351
01/17/2021 03:30:00 AM,1161374,1871375
01/17/2021 12:53:00 AM,1163690,1950023
01/17/2021 12:00:00 PM,1144329,1901398
01/17/2021 05:04:00 PM,1175078,1849610
01/17/2021 09:00:00 AM,1156259,1944989
02/01/2021 11:45,1138642,1867295
01/17/2021 04:00:00 AM,1154345,1895847
01/17/2021 05:15:00 PM,1163659,1921482
01/17/2021 12:12:00 AM,1179262,1825757
01/17/2021 09:00:00 PM,1152510,1889139
01/17/2021 04:30:00 AM,1173470,1836203
01/17/2021 12:45:00 PM,1184578,1856828
01/17/2021 01:30:00 PM,1168423,1899169
01/17/2021 05:16:00 PM,1166449,1861393
01/17/2021 03:45:00 AM,1100726,1934289
01/17/2021 02:30:00 PM,1162116,1932773
01/17/2021 02:49:00 AM,1166546,1895280
01/17/2021 09:45:00 PM,1175044,1862506
01/17/2021 02:50:00 PM,1176640,1890530
01/17/2021 04:53:00 AM,1156749,1875763
01/17/2021 12:45:00 AM,1175865,1903147
01/17/2021 08:00:00 AM,1157335,1914823
01/17/2021 06:00:00 PM,1173175,1908290
01/17/2021 04:25:00 PM,1146665,1905959
01/17/2021 01:12:00 PM,1138788,1913480
01/17/2021 02:00:00 PM,1154149,1891840
01/17/2021 03:45:00 PM,1193558,1853449
01/17/2021 02:09:00 AM,1136509,1906287
01/17/2021 10:28:00 AM,1177436,1894247
01/17/2021 04:11:00 AM,1183601,1843991
01/17/2021 08:15:00 AM,1159740,1876381
01/17/2021 10:10:00 PM,1165602,1892128
01/17/2021 02:44:00 AM,1154489,1891024
01/17/2021 11:15:00 PM,1180011,1903658
01/17/2021 06:55:00 PM,1150239,1896408
01/17/2021 04:00:00 AM,1180660,1851079
01/17/2021 02:31:00 PM,1162902,1901067
01/17/2021 06:40:00 AM,1148451,1897940
01/17/2021 02:25:00 AM,1139158,1907118
01/17/2021 03:20:00 PM,1161298,1856514
01/17/2021 05:08:00 PM,1156495,1849241
01/17/2021 11:57:00 PM,1182293,1851791
01/17/2021 07:30:00 PM,1175078,1849610
01/17/2021 04:43:00 PM,1160842,1898642
01/17/2021 07:31:00 AM,1198894,1845666
01/17/2021 11:10:00 AM,1167325,1842212
01/17/2021 02:30:00 AM,1175976,1829805
01/17/2021 04:00:00 AM,1169250,1860354
01/17/2021 12:00:00 PM,1157905,1905526
01/17/2021 12:40:00 AM,1159477,1918916
01/17/2021 12:30:00 PM,1174904,1874071
01/17/2021 08:45:00 PM,1189231,1853325
01/17/2021 11:53:00 PM,1141929,1868897
01/17/2021 07:20:00 PM,1176177,1858316
01/17/2021 11:50:00 PM,1166016,1873545
01/17/2021 06:56:00 PM,1157978,1909199
01/17/2021 12:47:00 AM,1174064,1861145
01/17/2021 03:49:00 PM,1183609,1852561
01/17/2021 11:28:00 PM,1171724,1920381
01/17/2021 10:18:00 AM,1145320,1901054
01/17/2021 08:53:00 PM,1180953,1882779
01/17/2021 05:05:00 AM,1146073,1866900
01/17/2021 02:00:00 AM,1164516,1946316
01/17/2021 11:25:00 AM,1142745,1900033
01/17/2021 11:00:00 PM,1165479,1900427
01/17/2021 08:15:00 PM,1139204,1904791
01/17/2021 09:30:00 PM,1157307,1937916
01/17/2021 01:43:00 AM,1155343,1867016
01/17/2021 02:30:00 PM,1142787,1908611
01/17/2021 07:00:00 PM,1155918,1940056
01/17/2021 06:47:00 AM,1176062,1858560
01/17/2021 07:00:00 PM,1195422,1853765
01/17/2021 04:27:00 PM,1174283,1854339
01/17/2021 09:41:00 PM,1164656,1879200
01/17/2021 12:42:00 AM,1153223,1925728
01/17/2021 07:00:00 AM,1161630,1919455
01/17/2021 02:28:00 PM,1181026,1852740
01/17/2021 03:00:00 AM,1143614,1898550
01/17/2021 02:54:00 PM,1181762,1872411
01/17/2021 03:34:00 PM,1178377,1858468
01/17/2021 05:55:00 AM,1177883,1876224
01/17/2021 09:00:00 AM,1161375,1826632
01/17/2021 07:30:00 PM,1170259,1902888
01/17/2021 06:51:00 PM,1192772,1847733
01/17/2021 09:13:00 PM,1150749,1900142
01/17/2021 01:50:00 PM,1181513,1817544
01/17/2021 12:47:00 AM,1179803,1827737
01/17/2021 02:40:00 PM,1171593,1863070
01/17/2021 02:00:00 AM,1166634,1860947
01/17/2021 05:29:00 AM,1178311,1836688
01/17/2021 11:00:00 PM,1177419,1822066
01/17/2021 05:15:00 PM,1157228,1905631
01/15/2021 11:39:00 AM,,
01/17/2021 08:45:00 PM,1177459,1824370
01/17/2021 08:00:00 PM,1178299,1871249
01/17/2021 11:06:00 PM,1173633,1842255
01/17/2021 09:15:00 AM,1164309,1909321
01/17/2021 12:00:00 PM,1173063,1874587
01/17/2021 10:42:00 AM,1123080,1934571
01/17/2021 12:42:00 AM,1161995,1836267
01/17/2021 12:30:00 PM,1174904,1874071
01/17/2021 05:50:00 AM,1188158,1870244
01/17/2021 12:31:00 PM,1152091,1907091
01/17/2021 12:00:00 PM,1175581,1827327
01/17/2021 02:20:00 AM,1194836,1855388
01/17/2021 11:00:00 PM,1156975,1914091
01/17/2021 05:13:00 PM,1137499,1901419
01/17/2021 04:58:00 PM,1174211,1833674
01/17/2021 03:05:00 AM,1195073,1840728
01/17/2021 08:00:00 PM,1182511,1855905
01/17/2021 08:00:00 PM,1164664,1854644
01/17/2021 03:30:00 PM,1176389,1900278
01/17/2021 03:55:00 PM,1178490,1858638
01/17/2021 01:45:00 AM,1159660,1862084
01/17/2021 01:00:00 AM,1166558,1924019
01/17/2021 07:15:00 AM,1158108,1887078
01/17/2021 04:08:00 AM,1184251,1853234
01/17/2021 02:07:00 PM,1131694,1920840
01/17/2021 04:00:00 AM,1168512,1871415
01/17/2021 06:00:00 AM,1152188,1854441
01/17/2021 03:30:00 PM,1166323,1924300
01/17/2021 07:48:00 PM,1174701,1901579
01/17/2021 02:03:00 PM,1181984,1863090
01/17/2021 09:00:00 PM,1177047,1835326
01/17/2021 01:07:00 AM,1154842,1929076
01/17/2021 10:07:00 PM,1176895,1851280
01/17/2021 03:10:00 AM,1143328,1933345
01/17/2021 11:30:00 AM,1164812,1861251
01/17/2021 07:15:00 PM,1139061,1899321
01/17/2021 01:34:00 AM,1165745,1943674
01/17/2021 05:20:00 AM,1152190,1903092
01/17/2021 04:54:00 PM,1144672,1904219
01/17/2021 01:33:00 AM,1170258,1832692
01/17/2021 01:13:00 AM,1175331,1826657
01/17/2021 02:00:00 AM,1161312,1867880
01/17/2021 12:00:00 PM,1150286,1889027
01/17/2021 04:54:00 AM,1174785,1908337
01/17/2021 07:14:00 PM,1167077,1838392
01/22/2021 12:00:00 PM,1161965,1946066
01/17/2021 08:40:00 AM,1199202,1847048
01/17/2021 01:36:00 PM,1101811,1934419
01/17/2021 03:00:00 PM,1197793,1850519
01/17/2021 03:30:00 PM,1179238,1859115
01/17/2021 12:00:00 PM,1155110,1897784
01/17/2021 09:36:00 PM,1137955,1934236
01/17/2021 10:00:00 AM,1156002,1937403
01/17/2021 08:20:00 AM,1175711,1908536
01/17/2021 12:00:00 AM,1172628,1854107
01/17/2021 12:55:00 AM,1166087,1862592
01/17/2021 06:40:00 PM,1164262,1869197
01/17/2021 01:38:00 AM,1153796,1906916
01/17/2021 05:48:00 PM,1164808,1908052
01/17/2021 09:35:00 AM,1162227,1859932
01/17/2021 02:00:00 PM,1143508,1906299
01/17/2021 08:40:00 PM,1154223,1910445
01/17/2021 07:05:00 PM,1167367,1864706
01/17/2021 05:00:00 PM,1164980,1852281
01/17/2021 11:49:00 PM,1184004,1849952
01/17/2021 10:00:00 PM,1156428,1851682
01/17/2021 11:50:00 AM,1170842,1855754
01/17/2021 03:39:00 AM,1139982,1896657
01/17/2021 02:00:00 PM,1170723,1910677
01/17/2021 03:46:00 PM,1163030,1949534
01/17/2021 09:00:00 AM,1162579,1859219
01/17/2021 04:00:00 AM,1174136,1836109
01/17/2021 07:09:00 PM,1168771,1931872
01/17/2021 10:39:00 AM,1176338,1901346
01/17/2021 05:40:00 PM,1167238,1856649
01/17/2021 12:39:00 PM,1182669,1862503
01/17/2021 04:18:00 PM,1188552,1859237
01/17/2021 01:00:00 PM,1138058,1899436
01/17/2021 09:33:00 PM,1167325,1842212
01/17/2021 10:14:00 PM,1157035,1895237
01/17/2021 01:00:00 AM,1163622,1912669
01/17/2021 05:30:00 PM,1152740,1924071
01/17/2021 06:46:00 PM,,
01/17/2021 12:45:00 PM,1163013,1828741
01/17/2021 04:00:00 PM,1100658,1934241
01/17/2021 02:50:00 PM,1154457,1862967
01/17/2021 05:30:00 PM,1136846,1900842
01/17/2021 11:21:00 AM,1159301,1898431
01/17/2021 12:13:00 PM,1170470,1910783
01/17/2021 12:00:00 AM,1146187,1931194
01/17/2021 04:30:00 PM,1168992,1923207
01/17/2021 01:20:00 PM,1133498,1923276
01/17/2021 05:00:00 PM,1183340,1817072
01/17/2021 04:50:00 PM,1174211,1833674
01/17/2021 09:59:00 AM,1160400,1900403
01/17/2021 10:59:00 PM,1171614,1854755
01/17/2021 09:05:00 PM,1196276,1850271
01/17/2021 01:30:00 AM,1156349,1901335
01/17/2021 07:19:00 AM,1177883,1876224
01/17/2021 02:15:00 PM,1161421,1863984
01/17/2021 05:00:00 PM,1155045,1913118
01/17/2021 09:35:00 PM,1163775,1950346
01/17/2021 11:48:00 AM,1185343,1817293
01/17/2021 12:56:00 AM,1181144,1852743
01/17/2021 05:00:00 PM,1147922,1906330
01/17/2021 09:15:00 AM,1157635,1937994
01/17/2021 01:00:00 PM,1176327,1901797
01/17/2021 11:45:00 AM,1174186,1888704
01/17/2021 11:32:00 PM,1161796,1863287
01/17/2021 03:10:00 AM,1146021,1931116
01/17/2021 02:30:00 PM,1165071,1851941
01/17/2021 12:19:00 PM,1162579,1942878
01/17/2021 02:00:00 AM,1177768,1864402
01/17/2021 06:06:00 PM,1152587,1909742
01/17/2021 08:20:00 PM,1138172,1944132
01/17/2021 06:37:00 AM,1190743,1859341
01/17/2021 10:00:00 PM,1160016,1914188
01/17/2021 02:23:00 AM,1176002,1829069
01/17/2021 09:11:00 PM,1167027,1942646
01/17/2021 01:20:00 PM,1151443,1911290
01/17/2021 12:48:00 PM,1197153,1854870
01/17/2021 04:00:00 PM,1134997,1864071
01/17/2021 12:00:00 PM,1150625,1868330
01/17/2021 12:41:00 AM,1171751,1866392
01/17/2021 03:28:00 AM,1140943,1902894
01/17/2021 08:18:00 PM,1180394,1851388
01/17/2021 12:30:00 AM,1178293,1829189
01/17/2021 04:00:00 AM,1128579,1925819
01/17/2021 06:40:00 PM,1159663,1917163
01/17/2021 11:45:00 AM,1169407,1862778
01/17/2021 10:45:00 AM,1165226,1827258
01/17/2021 12:00:00 AM,1159185,1864089
01/17/2021 03:30:00 PM,1150274,1904013
01/17/2021 08:00:00 PM,1148837,1932476
01/17/2021 05:30:00 PM,1178455,1823951
01/17/2021 11:50:00 PM,1145506,1872217
01/17/2021 04:23:00 PM,1147062,1894336
01/17/2021 08:02:00 PM,1151146,1913363
01/17/2021 05:13:00 AM,1151918,1893632
01/17/2021 02:30:00 AM,1179100,1878246
01/17/2021 09:20:00 PM,1165129,1905409
01/17/2021 03:51:00 PM,1163374,1901040
01/17/2021 02:06:00 PM,1131699,1920841
01/17/2021 12:45:00 PM,1156204,1902255
01/17/2021 09:00:00 PM,1176429,1902142
01/17/2021 04:45:00 PM,1185694,1833312
01/17/2021 09:36:00 PM,1177887,1833022
01/17/2021 12:00:00 AM,1172799,1898209
01/17/2021 06:20:00 PM,1148601,1873123
01/17/2021 12:30:00 AM,1164591,1893663
01/17/2021 11:06:00 PM,1175035,1828402
01/17/2021 12:50:00 PM,1177446,1847646
01/17/2021 12:26:00 PM,1151022,1895762
01/17/2021 11:18:00 PM,1156170,1896212
01/17/2021 06:00:00 PM,1148631,1887385
01/17/2021 10:30:00 PM,1147255,1865105
01/17/2021 09:00:00 AM,1194202,1854222
01/17/2021 02:00:00 AM,1141580,1903774
01/17/2021 09:00:00 PM,1152713,1889076
01/17/2021 09:00:00 PM,1168658,1936265
01/17/2021 07:00:00 AM,1169944,1927782
01/17/2021 08:15:00 PM,1196887,1853400
01/17/2021 10:37:00 PM,1170700,1847122
01/17/2021 12:58:00 PM,1172640,1842177
01/17/2021 04:07:00 AM,1175662,1852358
01/17/2021 09:00:00 AM,1163971,1867918
01/17/2021 07:00:00 AM,1180221,1825119
01/17/2021 12:00:00 AM,1155361,1886557
01/17/2021 06:45:00 PM,1138209,1928924
01/17/2021 09:50:00 PM,1136749,1900440
01/17/2021 05:00:00 PM,1178910,1871097
01/17/2021 11:43:00 PM,1151573,1929860
01/17/2021 10:00:00 PM,1150197,1859609
01/17/2021 11:30:00 AM,1173385,1909945
01/17/2021 08:30:00 PM,1177459,1824396
01/17/2021 12:30:00 AM,1154883,1899837
01/17/2021 11:01:00 PM,1170917,1851774
01/17/2021 01:00:00 PM,1166836,1859926
01/17/2021 07:05:00 PM,1157731,1947432
01/17/2021 12:55:00 PM,1165745,1943674
01/17/2021 07:00:00 AM,1195976,1855570
01/16/2021 10:40:00 AM,1178175,1865631
01/25/2021 09:45:00 AM,1185932,1859253
01/16/2021 10:15:00 PM,1176835,1882233
01/18/2021 12:30:00 PM,1173256,1879563
01/18/2021 07:00:00 PM,1158338,1927409
01/18/2021 01:20:00 PM,1176035,1897115
01/18/2021 08:00:00 AM,1163627,1937237
01/18/2021 09:20:00 PM,1199448,1815798
01/18/2021 10:45:00 AM,1158167,1908343
01/18/2021 08:00:00 PM,1189026,1852775
01/18/2021 09:30:00 PM,1188849,1860225
01/18/2021 06:30:00 PM,1165411,1907681
01/18/2021 12:00:00 PM,1144525,1895699
01/18/2021 04:38:00 PM,1170713,1851454
01/10/2021 00:01,1167705,1847704
01/18/2021 03:00:00 PM,1165139,1890123
01/18/2021 06:00:00 AM,1176752,1903915
01/18/2021 11:00:00 PM,1142697,1900032
01/18/2021 07:05:00 AM,,
01/18/2021 02:00:00 AM,1177457,1824454
01/18/2021 02:05:00 AM,1168967,1851721
01/18/2021 11:30:00 PM,1180162,1881716
01/18/2021 11:00:00 PM,1181508,1856410
01/18/2021 10:15:00 PM,1139443,1924773
01/18/2021 11:30:00 PM,1140258,1898137
01/18/2021 05:00:00 AM,1164237,1929942
01/18/2021 01:41:00 PM,1195227,1857340
01/18/2021 04:30:00 PM,1155030,1893109
01/18/2021 03:50:00 PM,1141102,1909037
01/18/2021 05:27:00 PM,1136488,1915340
01/18/2021 05:00:00 AM,1150451,1922592
01/18/2021 11:20:00 PM,1164309,1909321
01/18/2021 10:55:00 AM,1192817,1841963
01/18/2021 02:55:00 PM,1159188,1941382
01/18/2021 10:00:00 PM,1142001,1901144
01/18/2021 12:21:00 PM,1143193,1906531
01/18/2021 10:07:00 AM,1141459,1897179
01/18/2021 05:50:00 AM,1153005,1926560
01/18/2021 11:00:00 AM,1172187,1849818
01/18/2021 05:39:00 PM,1156302,1849382
01/18/2021 06:32:00 PM,1138791,1910249
01/18/2021 07:30:00 PM,1136630,1926226
01/18/2021 03:00:00 PM,1169092,1850197
01/18/2021 11:45:00 PM,1169654,1865929
01/18/2021 08:42:00 AM,1170401,1920336
01/18/2021 12:00:00 PM,1152145,1893209
01/18/2021 06:52:00 PM,1145805,1851340
01/18/2021 07:06:00 PM,1192055,1860111
01/18/2021 09:15:00 AM,1160712,1889231
01/18/2021 09:25:00 PM,1166425,1850810
01/18/2021 08:15:00 AM,,
01/18/2021 08:30:00 AM,1174840,1877111
01/18/2021 05:15:00 PM,1171379,1881661
01/18/2021 09:00:00 AM,1179136,1835186
01/18/2021 10:00:00 AM,1152917,1904619
01/18/2021 06:45:00 PM,1170071,1850738
01/18/2021 11:00:00 AM,1142297,1910608
01/18/2021 08:30:00 PM,1165862,1908315
01/18/2021 08:45:00 PM,1194829,1837645
01/18/2021 01:10:00 AM,1182233,1881257
01/18/2021 09:00:00 AM,1170485,1911928
01/18/2021 09:54:00 PM,1150884,1896422
01/18/2021 02:17:00 PM,1142501,1941353
01/18/2021 06:00:00 PM,1173075,1916244
01/18/2021 12:50:00 PM,1172489,1905946
01/18/2021 12:30:00 PM,1180911,1883686
01/18/2021 05:00:00 AM,1201546,1832288
01/18/2021 02:00:00 AM,1177456,1824512
01/18/2021 12:00:00 PM,1171584,1832782
01/18/2021 07:00:00 AM,1172853,1851163
01/18/2021 11:05:00 AM,1137029,1903855
01/18/2021 04:05:00 PM,1163182,1896278
01/18/2021 03:56:00 AM,1170180,1846888
01/18/2021 02:30:00 PM,1149864,1906708
01/18/2021 08:10:00 AM,1168697,1934885
01/18/2021 04:45:00 PM,,
01/18/2021 07:02:00 PM,1149180,1888783
01/18/2021 10:23:00 AM,1165226,1827258
01/18/2021 08:30:00 AM,1183978,1851255
01/18/2021 09:20:00 PM,1155131,1921909
01/18/2021 11:00:00 PM,1175086,1885769
01/18/2021 08:05:00 AM,1160443,1911734
01/18/2021 10:17:00 AM,1167240,1845352
01/18/2021 05:45:00 PM,1149176,1907363
01/18/2021 04:58:00 PM,1183247,1863427
01/18/2021 04:58:00 PM,1137866,1937209
01/18/2021 02:30:00 PM,1187488,1868839
01/18/2021 08:00:00 PM,1133457,1911557
01/18/2021 09:15:00 PM,1155576,1947593
01/18/2021 04:00:00 PM,1150702,1873176
01/18/2021 11:47:00 PM,1148702,1913848
01/18/2021 01:09:00 PM,1171625,1849137
01/18/2021 02:25:00 PM,1153099,1923246
01/18/2021 04:58:00 AM,1182886,1854560
01/18/2021 08:00:00 AM,1165273,1943940
01/18/2021 11:25:00 AM,1171296,1854274
01/18/2021 02:31:00 PM,1154522,1931364
01/18/2021 10:05:00 PM,1176210,1902134
01/18/2021 12:30:00 PM,1165417,1905418
01/18/2021 09:15:00 PM,1152965,1893676
01/18/2021 03:00:00 PM,1170369,1921269
01/18/2021 06:39:00 PM,1173211,1823603
01/18/2021 05:30:00 PM,1158581,1913530
01/18/2021 01:15:00 AM,1153206,1914075
01/18/2021 04:30:00 PM,1167032,1944822
01/18/2021 06:30:00 PM,1150707,1890164
01/18/2021 03:45:00 AM,1166941,1847019
01/18/2021 06:55:00 PM,1161091,1889683
01/18/2021 01:00:00 PM,1180829,1857162
01/18/2021 05:45:00 PM,1182971,1835489
01/18/2021 02:49:00 PM,1170572,1844869
01/18/2021 06:35:00 PM,1178423,1837687
01/18/2021 07:58:00 PM,1161187,1860461
01/18/2021 02:30:00 PM,1156359,1912483
01/18/2021 03:21:00 AM,1151543,1906086
01/18/2021 04:32:00 AM,1176853,1895743
01/18/2021 07:00:00 PM,1176029,1909933
01/18/2021 11:15:00 AM,1142982,1899196
01/18/2021 06:50:00 AM,1160775,1870785
01/18/2021 02:30:00 PM,1177660,1852569
